Job name        : lfb-uc_ndcs
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session started

[Setup] extracting task records... done.
[Setup] extracting station records... done.
[Setup] initialisation completed.
[    1] EDF [score: 8071.0, median singleton score: 61.0, visited nodes (%): 90.66667175292969, solving time (ms): 71.0, median approximation score: 1.3299319744110107]
[   10] CTS [score: 6101.0, median singleton score: 238.0, visited nodes (%): 15.333333969116211, solving time (ms): 1193.0, median approximation score: 0.0]
[   10] ANT-e [score: 6776.0, median singleton score: 48.0, visited nodes (%): 90.0, solving time (ms): 623.0, median approximation score: 0.0]
[   11] EDF [score: 7432.0, median singleton score: 56.0, visited nodes (%): 90.0, solving time (ms): 31.0, median approximation score: 1.1952614188194275]
[   11] BNT [score: 6937.0, median singleton score: 65.0, visited nodes (%): 68.66666412353516, solving time (ms): 1329.0, median approximation score: 1.1652597188949585]
[   11] CTS [score: 14271.0, median singleton score: 101.0, visited nodes (%): 91.33333587646484, solving time (ms): 240.0, median approximation score: 2.160256505012512]
[   11] ANT-e [score: 6434.0, median singleton score: 47.0, visited nodes (%): 92.66666412353516, solving time (ms): 592.0, median approximation score: 0.0]
[   12] EDF [score: 7638.0, median singleton score: 60.0, visited nodes (%): 88.66666412353516, solving time (ms): 32.0, median approximation score: 1.2294197082519531]
[   12] BNT [score: 7250.0, median singleton score: 73.5, visited nodes (%): 61.333335876464844, solving time (ms): 1267.0, median approximation score: 1.163450837135315]
[   12] CTS [score: 17266.0, median singleton score: 158.0, visited nodes (%): 72.66667175292969, solving time (ms): 423.0, median approximation score: 2.829787254333496]
[   12] ANT-e [score: 6786.0, median singleton score: 47.0, visited nodes (%): 91.33333587646484, solving time (ms): 585.0, median approximation score: 0.0]
[   13] EDF [score: 7825.0, median singleton score: 63.5, visited nodes (%): 85.33333587646484, solving time (ms): 31.0, median approximation score: 1.2995920181274414]
[   13] BNT [score: 7739.0, median singleton score: 81.0, visited nodes (%): 63.33333206176758, solving time (ms): 1383.0, median approximation score: 1.3304597735404968]
[   13] CTS [score: 8916.0, median singleton score: 226.0, visited nodes (%): 22.666667938232422, solving time (ms): 1341.0, median approximation score: 0.0]
[   13] ANT-e [score: 6806.0, median singleton score: 49.5, visited nodes (%): 92.0, solving time (ms): 605.0, median approximation score: 0.0]
[   14] EDF [score: 7399.0, median singleton score: 56.0, visited nodes (%): 87.33333587646484, solving time (ms): 32.0, median approximation score: 1.2321428060531616]
[   14] BNT [score: 7079.0, median singleton score: 77.0, visited nodes (%): 61.333335876464844, solving time (ms): 1357.0, median approximation score: 1.2708333730697632]
[   14] CTS [score: 4941.0, median singleton score: 282.0, visited nodes (%): 11.333333969116211, solving time (ms): 1421.0, median approximation score: 0.0]
[   14] ANT-e [score: 6648.0, median singleton score: 46.0, visited nodes (%): 93.33333587646484, solving time (ms): 588.0, median approximation score: 0.0]
[   15] EDF [score: 7651.0, median singleton score: 60.0, visited nodes (%): 90.0, solving time (ms): 31.0, median approximation score: 1.2857142686843872]
[   15] BNT [score: 7320.0, median singleton score: 74.5, visited nodes (%): 66.66667175292969, solving time (ms): 1351.0, median approximation score: 1.3287493586540222]
[   15] CTS [score: 15976.0, median singleton score: 140.0, visited nodes (%): 74.0, solving time (ms): 388.0, median approximation score: 2.5213675498962402]
[   15] ANT-e [score: 6467.0, median singleton score: 45.0, visited nodes (%): 92.66666412353516, solving time (ms): 667.0, median approximation score: 0.0]
[   16] EDF [score: 7304.0, median singleton score: 57.0, visited nodes (%): 89.33332824707031, solving time (ms): 29.0, median approximation score: 1.2000000476837158]
[   16] BNT [score: 7384.0, median singleton score: 68.0, visited nodes (%): 66.0, solving time (ms): 1287.0, median approximation score: 1.2244898080825806]
[   16] CTS [score: 18593.0, median singleton score: 140.0, visited nodes (%): 83.33332824707031, solving time (ms): 363.0, median approximation score: 2.9206348657608032]
[   16] ANT-e [score: 6578.0, median singleton score: 46.0, visited nodes (%): 94.66666412353516, solving time (ms): 602.0, median approximation score: 0.0]
[   17] EDF [score: 7090.0, median singleton score: 54.5, visited nodes (%): 89.33332824707031, solving time (ms): 29.0, median approximation score: 1.1751918196678162]
[   17] BNT [score: 7332.0, median singleton score: 71.0, visited nodes (%): 67.33333587646484, solving time (ms): 1330.0, median approximation score: 1.3029761910438538]
[   17] CTS [score: 9364.0, median singleton score: 298.0, visited nodes (%): 18.0, solving time (ms): 1600.0, median approximation score: 0.0]
[   17] ANT-e [score: 6455.0, median singleton score: 45.0, visited nodes (%): 90.0, solving time (ms): 650.0, median approximation score: 0.0]
[   18] EDF [score: 7286.0, median singleton score: 55.0, visited nodes (%): 90.0, solving time (ms): 33.0, median approximation score: 1.1948276162147522]
[   18] BNT [score: 7089.0, median singleton score: 68.0, visited nodes (%): 70.0, solving time (ms): 1493.0, median approximation score: 1.2780701518058777]
[   18] CTS [score: 14328.0, median singleton score: 165.5, visited nodes (%): 54.66666793823242, solving time (ms): 530.0, median approximation score: 2.108187198638916]
[   18] ANT-e [score: 6450.0, median singleton score: 46.0, visited nodes (%): 94.66666412353516, solving time (ms): 638.0, median approximation score: 0.0]
[   19] EDF [score: 7679.0, median singleton score: 58.0, visited nodes (%): 89.33332824707031, solving time (ms): 32.0, median approximation score: 1.277850866317749]
[   19] BNT [score: 7303.0, median singleton score: 66.0, visited nodes (%): 68.0, solving time (ms): 1445.0, median approximation score: 1.2211111187934875]
[   19] CTS [score: 18561.0, median singleton score: 207.0, visited nodes (%): 60.66666793823242, solving time (ms): 700.0, median approximation score: 3.320714235305786]
[   19] ANT-e [score: 6663.0, median singleton score: 47.0, visited nodes (%): 92.66666412353516, solving time (ms): 48380.0, median approximation score: 0.0]
[   20] EDF [score: 7209.0, median singleton score: 54.0, visited nodes (%): 90.0, solving time (ms): 37.0, median approximation score: 1.1899038553237915]
[   20] BNT [score: 7216.0, median singleton score: 66.0, visited nodes (%): 71.33332824707031, solving time (ms): 1364.0, median approximation score: 1.2294197082519531]
[   20] CTS [score: 16904.0, median singleton score: 157.0, visited nodes (%): 63.33333206176758, solving time (ms): 501.0, median approximation score: 2.74456524848938]
[   20] ANT-e [score: 6183.0, median singleton score: 45.0, visited nodes (%): 90.66667175292969, solving time (ms): 638.0, median approximation score: 0.0]
[   21] EDF [score: 7488.0, median singleton score: 56.0, visited nodes (%): 92.66666412353516, solving time (ms): 32.0, median approximation score: 1.2360689043998718]
[   21] BNT [score: 7810.0, median singleton score: 70.5, visited nodes (%): 68.0, solving time (ms): 1401.0, median approximation score: 1.2958332896232605]
[   21] CTS [score: 10633.0, median singleton score: 161.0, visited nodes (%): 32.666664123535156, solving time (ms): 1049.0, median approximation score: 0.0]
[   21] ANT-e [score: 6210.0, median singleton score: 45.0, visited nodes (%): 94.66666412353516, solving time (ms): 681.0, median approximation score: 0.0]
[   22] EDF [score: 7371.0, median singleton score: 56.5, visited nodes (%): 90.66667175292969, solving time (ms): 30.0, median approximation score: 1.2034482955932617]
[   22] BNT [score: 7267.0, median singleton score: 67.0, visited nodes (%): 68.0, solving time (ms): 1409.0, median approximation score: 1.2291666269302368]
[   22] CTS [score: 19512.0, median singleton score: 138.5, visited nodes (%): 88.0, solving time (ms): 363.0, median approximation score: 2.845189690589905]
[   22] ANT-e [score: 6378.0, median singleton score: 45.0, visited nodes (%): 94.0, solving time (ms): 662.0, median approximation score: 0.0]
[   23] EDF [score: 7341.0, median singleton score: 56.5, visited nodes (%): 88.0, solving time (ms): 32.0, median approximation score: 1.2099143266677856]
[   23] BNT [score: 7267.0, median singleton score: 71.0, visited nodes (%): 67.33333587646484, solving time (ms): 1502.0, median approximation score: 1.331101655960083]
[   23] CTS [score: 16995.0, median singleton score: 173.0, visited nodes (%): 58.666664123535156, solving time (ms): 578.0, median approximation score: 3.1002304553985596]
[   23] ANT-e [score: 6648.0, median singleton score: 46.5, visited nodes (%): 90.66667175292969, solving time (ms): 650.0, median approximation score: 0.0]
[   24] EDF [score: 7161.0, median singleton score: 50.0, visited nodes (%): 93.33333587646484, solving time (ms): 31.0, median approximation score: 1.2202020287513733]
[   24] BNT [score: 6956.0, median singleton score: 65.0, visited nodes (%): 70.66666412353516, solving time (ms): 1398.0, median approximation score: 1.247950792312622]
[   24] CTS [score: 21222.0, median singleton score: 160.0, visited nodes (%): 87.33333587646484, solving time (ms): 442.0, median approximation score: 3.25]
[   24] ANT-e [score: 6125.0, median singleton score: 44.0, visited nodes (%): 95.33332824707031, solving time (ms): 635.0, median approximation score: 0.0]
[   25] EDF [score: 7858.0, median singleton score: 58.0, visited nodes (%): 93.33333587646484, solving time (ms): 31.0, median approximation score: 1.2222222089767456]
[   25] BNT [score: 7279.0, median singleton score: 69.5, visited nodes (%): 70.66666412353516, solving time (ms): 1424.0, median approximation score: 1.2792207598686218]
[   25] CTS [score: 14004.0, median singleton score: 169.5, visited nodes (%): 42.66666793823242, solving time (ms): 1000.0, median approximation score: 0.0]
[   25] ANT-e [score: 6281.0, median singleton score: 48.0, visited nodes (%): 94.0, solving time (ms): 622.0, median approximation score: 0.0]
[   26] EDF [score: 7610.0, median singleton score: 58.0, visited nodes (%): 92.66666412353516, solving time (ms): 33.0, median approximation score: 1.2018519043922424]
[   26] BNT [score: 7585.0, median singleton score: 72.0, visited nodes (%): 66.0, solving time (ms): 1375.0, median approximation score: 1.2966634035110474]
[   26] CTS [score: 5807.0, median singleton score: 195.0, visited nodes (%): 16.0, solving time (ms): 1247.0, median approximation score: 0.0]
[   26] ANT-e [score: 6573.0, median singleton score: 48.0, visited nodes (%): 94.0, solving time (ms): 589.0, median approximation score: 0.0]
[   27] EDF [score: 7829.0, median singleton score: 62.0, visited nodes (%): 90.66667175292969, solving time (ms): 31.0, median approximation score: 1.2063894271850586]
[   27] BNT [score: 7959.0, median singleton score: 78.0, visited nodes (%): 67.33333587646484, solving time (ms): 1486.0, median approximation score: 1.3303030729293823]
[   27] CTS [score: 4490.0, median singleton score: 211.0, visited nodes (%): 12.666666030883789, solving time (ms): 973.0, median approximation score: 0.0]
[   27] ANT-e [score: 6692.0, median singleton score: 49.0, visited nodes (%): 98.0, solving time (ms): 48433.0, median approximation score: 0.0]
[   28] EDF [score: 7662.0, median singleton score: 54.5, visited nodes (%): 93.33333587646484, solving time (ms): 45.0, median approximation score: 1.2476415038108826]
[   28] BNT [score: 7252.0, median singleton score: 66.5, visited nodes (%): 66.66667175292969, solving time (ms): 1366.0, median approximation score: 1.2928921580314636]
[   28] CTS [score: 12110.0, median singleton score: 210.0, visited nodes (%): 34.0, solving time (ms): 1054.0, median approximation score: 0.0]
[   28] ANT-e [score: 6374.0, median singleton score: 45.5, visited nodes (%): 94.66666412353516, solving time (ms): 573.0, median approximation score: 0.0]
[   29] EDF [score: 7147.0, median singleton score: 55.0, visited nodes (%): 90.66667175292969, solving time (ms): 29.0, median approximation score: 1.2177865505218506]
[   29] BNT [score: 7481.0, median singleton score: 67.0, visited nodes (%): 69.33333587646484, solving time (ms): 1260.0, median approximation score: 1.2700320482254028]
[   29] CTS [score: 20434.0, median singleton score: 196.5, visited nodes (%): 64.0, solving time (ms): 654.0, median approximation score: 3.223809599876404]
[   29] ANT-e [score: 6422.0, median singleton score: 46.0, visited nodes (%): 94.0, solving time (ms): 47755.0, median approximation score: 0.0]
[   30] EDF [score: 6848.0, median singleton score: 55.0, visited nodes (%): 89.33332824707031, solving time (ms): 33.0, median approximation score: 1.1380952596664429]
[   30] BNT [score: 6651.0, median singleton score: 67.5, visited nodes (%): 65.33332824707031, solving time (ms): 1227.0, median approximation score: 1.207970380783081]
[   30] CTS [score: 3107.0, median singleton score: 177.5, visited nodes (%): 10.666666984558105, solving time (ms): 848.0, median approximation score: 0.0]
[   30] ANT-e [score: 6502.0, median singleton score: 45.5, visited nodes (%): 89.33332824707031, solving time (ms): 593.0, median approximation score: 0.0]
[   31] EDF [score: 7702.0, median singleton score: 60.0, visited nodes (%): 90.0, solving time (ms): 30.0, median approximation score: 1.25]
[   31] BNT [score: 7826.0, median singleton score: 71.0, visited nodes (%): 66.0, solving time (ms): 1355.0, median approximation score: 1.284639298915863]
[   31] CTS [score: 20452.0, median singleton score: 297.0, visited nodes (%): 39.333335876464844, solving time (ms): 1316.0, median approximation score: 0.0]
[   31] ANT-e [score: 6663.0, median singleton score: 47.0, visited nodes (%): 92.0, solving time (ms): 621.0, median approximation score: 0.0]
[   32] EDF [score: 7533.0, median singleton score: 57.0, visited nodes (%): 88.66666412353516, solving time (ms): 30.0, median approximation score: 1.2116461396217346]
[   32] BNT [score: 7157.0, median singleton score: 69.0, visited nodes (%): 62.0, solving time (ms): 1253.0, median approximation score: 1.1922358870506287]
[   32] CTS [score: 14865.0, median singleton score: 186.0, visited nodes (%): 46.0, solving time (ms): 905.0, median approximation score: 0.0]
[   32] ANT-e [score: 6680.0, median singleton score: 46.0, visited nodes (%): 92.66666412353516, solving time (ms): 608.0, median approximation score: 0.0]
[   33] EDF [score: 7784.0, median singleton score: 58.0, visited nodes (%): 89.33332824707031, solving time (ms): 31.0, median approximation score: 1.236842155456543]
[   33] BNT [score: 7005.0, median singleton score: 68.0, visited nodes (%): 65.33332824707031, solving time (ms): 1374.0, median approximation score: 1.2192192077636719]
[   33] CTS [score: 13233.0, median singleton score: 171.0, visited nodes (%): 46.0, solving time (ms): 707.0, median approximation score: 0.0]
[   33] ANT-e [score: 6720.0, median singleton score: 45.0, visited nodes (%): 94.66666412353516, solving time (ms): 602.0, median approximation score: 0.0]
[   34] EDF [score: 7925.0, median singleton score: 60.0, visited nodes (%): 90.66667175292969, solving time (ms): 32.0, median approximation score: 1.2966638207435608]
[   34] BNT [score: 8401.0, median singleton score: 80.5, visited nodes (%): 62.66666793823242, solving time (ms): 1329.0, median approximation score: 1.3222222328186035]
[   34] CTS [score: 31620.0, median singleton score: 235.0, visited nodes (%): 78.66667175292969, solving time (ms): 616.0, median approximation score: 3.8834688663482666]
[   34] ANT-e [score: 6607.0, median singleton score: 46.0, visited nodes (%): 92.66666412353516, solving time (ms): 614.0, median approximation score: 0.0]
[   35] EDF [score: 7560.0, median singleton score: 54.0, visited nodes (%): 92.66666412353516, solving time (ms): 32.0, median approximation score: 1.2712430953979492]
[   35] BNT [score: 7840.0, median singleton score: 67.0, visited nodes (%): 74.0, solving time (ms): 1440.0, median approximation score: 1.25]
[   35] CTS [score: 17801.0, median singleton score: 172.0, visited nodes (%): 63.33333206176758, solving time (ms): 548.0, median approximation score: 3.092175006866455]
[   35] ANT-e [score: 6459.0, median singleton score: 44.0, visited nodes (%): 96.0, solving time (ms): 597.0, median approximation score: 0.0]
[   36] EDF [score: 7211.0, median singleton score: 54.5, visited nodes (%): 92.0, solving time (ms): 31.0, median approximation score: 1.1827458143234253]
[   36] BNT [score: 7799.0, median singleton score: 69.0, visited nodes (%): 68.66666412353516, solving time (ms): 1324.0, median approximation score: 1.2792207598686218]
[   36] CTS [score: 18576.0, median singleton score: 175.0, visited nodes (%): 66.0, solving time (ms): 521.0, median approximation score: 3.0714285373687744]
[   36] ANT-e [score: 6508.0, median singleton score: 45.0, visited nodes (%): 92.66666412353516, solving time (ms): 651.0, median approximation score: 0.0]
[   37] EDF [score: 7474.0, median singleton score: 55.0, visited nodes (%): 94.0, solving time (ms): 35.0, median approximation score: 1.2020408511161804]
[   37] BNT [score: 7598.0, median singleton score: 68.0, visited nodes (%): 71.33332824707031, solving time (ms): 1536.0, median approximation score: 1.277931034564972]
[   37] CTS [score: 11656.0, median singleton score: 229.0, visited nodes (%): 34.0, solving time (ms): 823.0, median approximation score: 0.0]
[   37] ANT-e [score: 6678.0, median singleton score: 45.5, visited nodes (%): 96.0, solving time (ms): 46202.0, median approximation score: 0.0]
[   38] EDF [score: 6939.0, median singleton score: 51.0, visited nodes (%): 91.33333587646484, solving time (ms): 65.0, median approximation score: 1.1925538778305054]
[   38] BNT [score: 7314.0, median singleton score: 64.0, visited nodes (%): 72.66667175292969, solving time (ms): 1450.0, median approximation score: 1.2736185193061829]
[   38] CTS [score: 11487.0, median singleton score: 208.5, visited nodes (%): 32.0, solving time (ms): 1000.0, median approximation score: 0.0]
[   38] ANT-e [score: 6044.0, median singleton score: 44.5, visited nodes (%): 93.33333587646484, solving time (ms): 626.0, median approximation score: 0.0]
[   39] EDF [score: 7185.0, median singleton score: 53.0, visited nodes (%): 90.0, solving time (ms): 30.0, median approximation score: 1.204313576221466]
[   39] BNT [score: 7375.0, median singleton score: 70.0, visited nodes (%): 68.66666412353516, solving time (ms): 1289.0, median approximation score: 1.290032684803009]
[   39] CTS [score: 4663.0, median singleton score: 269.0, visited nodes (%): 10.666666984558105, solving time (ms): 1398.0, median approximation score: 0.0]
[   39] ANT-e [score: 6394.0, median singleton score: 45.0, visited nodes (%): 92.66666412353516, solving time (ms): 601.0, median approximation score: 0.0]
[   40] EDF [score: 7726.0, median singleton score: 56.0, visited nodes (%): 92.66666412353516, solving time (ms): 31.0, median approximation score: 1.2380174398422241]
[   40] BNT [score: 7189.0, median singleton score: 73.0, visited nodes (%): 63.33333206176758, solving time (ms): 1323.0, median approximation score: 1.285714328289032]
[   40] CTS [score: 25429.0, median singleton score: 207.0, visited nodes (%): 75.33333587646484, solving time (ms): 574.0, median approximation score: 3.836694836616516]
[   40] ANT-e [score: 6625.0, median singleton score: 46.0, visited nodes (%): 94.66666412353516, solving time (ms): 642.0, median approximation score: 0.0]
[   41] EDF [score: 7877.0, median singleton score: 58.5, visited nodes (%): 93.33333587646484, solving time (ms): 33.0, median approximation score: 1.269016683101654]
[   41] BNT [score: 7706.0, median singleton score: 69.5, visited nodes (%): 69.33333587646484, solving time (ms): 1405.0, median approximation score: 1.2342532277107239]
[   41] CTS [score: 18951.0, median singleton score: 146.0, visited nodes (%): 87.33333587646484, solving time (ms): 373.0, median approximation score: 2.963690400123596]
[   41] ANT-e [score: 6388.0, median singleton score: 46.5, visited nodes (%): 94.66666412353516, solving time (ms): 606.0, median approximation score: 0.0]
[   42] EDF [score: 7344.0, median singleton score: 54.0, visited nodes (%): 92.66666412353516, solving time (ms): 30.0, median approximation score: 1.1545093059539795]
[   42] BNT [score: 7536.0, median singleton score: 63.0, visited nodes (%): 70.0, solving time (ms): 1263.0, median approximation score: 1.175950527191162]
[   42] CTS [score: 15188.0, median singleton score: 107.0, visited nodes (%): 90.0, solving time (ms): 216.0, median approximation score: 2.1725417375564575]
[   42] ANT-e [score: 6649.0, median singleton score: 48.0, visited nodes (%): 94.0, solving time (ms): 606.0, median approximation score: 0.0]
[   43] EDF [score: 7928.0, median singleton score: 59.0, visited nodes (%): 93.33333587646484, solving time (ms): 32.0, median approximation score: 1.2264957427978516]
[   43] BNT [score: 7209.0, median singleton score: 75.0, visited nodes (%): 66.0, solving time (ms): 1407.0, median approximation score: 1.2349498271942139]
[   43] CTS [score: 21748.0, median singleton score: 194.0, visited nodes (%): 79.33333587646484, solving time (ms): 405.0, median approximation score: 3.5263158082962036]
[   43] ANT-e [score: 6715.0, median singleton score: 48.0, visited nodes (%): 95.33332824707031, solving time (ms): 652.0, median approximation score: 0.0]
[   44] EDF [score: 7247.0, median singleton score: 53.0, visited nodes (%): 95.33332824707031, solving time (ms): 32.0, median approximation score: 1.1874201893806458]
[   44] BNT [score: 7244.0, median singleton score: 66.0, visited nodes (%): 72.66667175292969, solving time (ms): 1410.0, median approximation score: 1.2705518007278442]
[   44] CTS [score: 13844.0, median singleton score: 98.0, visited nodes (%): 94.66666412353516, solving time (ms): 246.0, median approximation score: 2.1327953338623047]
[   44] ANT-e [score: 6258.0, median singleton score: 46.0, visited nodes (%): 97.33333587646484, solving time (ms): 46987.0, median approximation score: 0.0]
[   45] EDF [score: 7234.0, median singleton score: 56.0, visited nodes (%): 90.66667175292969, solving time (ms): 35.0, median approximation score: 1.222244918346405]
[   45] BNT [score: 7072.0, median singleton score: 69.0, visited nodes (%): 65.33332824707031, solving time (ms): 1299.0, median approximation score: 1.2203431725502014]
[   45] CTS [score: 1942.0, median singleton score: 253.0, visited nodes (%): 4.666666507720947, solving time (ms): 783.0, median approximation score: 0.0]
[   45] ANT-e [score: 6333.0, median singleton score: 45.0, visited nodes (%): 93.33333587646484, solving time (ms): 603.0, median approximation score: 0.0]
[   46] EDF [score: 7751.0, median singleton score: 58.5, visited nodes (%): 92.0, solving time (ms): 31.0, median approximation score: 1.259485900402069]
[   46] BNT [score: 7652.0, median singleton score: 71.0, visited nodes (%): 70.66666412353516, solving time (ms): 1421.0, median approximation score: 1.2727272510528564]
[   46] CTS [score: 18510.0, median singleton score: 169.0, visited nodes (%): 78.0, solving time (ms): 407.0, median approximation score: 3.0678733587265015]
[   46] ANT-e [score: 6646.0, median singleton score: 47.5, visited nodes (%): 92.0, solving time (ms): 609.0, median approximation score: 0.0]
[   47] EDF [score: 8250.0, median singleton score: 65.0, visited nodes (%): 89.33332824707031, solving time (ms): 34.0, median approximation score: 1.3440061211585999]
[   47] BNT [score: 8029.0, median singleton score: 86.5, visited nodes (%): 58.666664123535156, solving time (ms): 1356.0, median approximation score: 1.3738657236099243]
[   47] CTS [score: 11815.0, median singleton score: 206.5, visited nodes (%): 32.0, solving time (ms): 1220.0, median approximation score: 0.0]
[   47] ANT-e [score: 6680.0, median singleton score: 48.0, visited nodes (%): 95.33332824707031, solving time (ms): 49037.0, median approximation score: 0.0]
