Job name        : lfb-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[Setup] extracting task records... done.
[Setup] extracting station records... done.
[Setup] initialisation completed.
[   11] EDF [score: 5392.0, median singleton score: 40.0, visited nodes (%): 91.33333587646484, solving time (ms): 6.0, median approximation score: 1.1212244629859924]
[   11] BNT [score: 5896.0, median singleton score: 48.0, visited nodes (%): 82.66666412353516, solving time (ms): 368.0, median approximation score: 1.2501930594444275]
[   11] CTS [score: 19597.0, median singleton score: 153.0, visited nodes (%): 86.0, solving time (ms): 280.0, median approximation score: 3.9677083492279053]
[   11] ANT-e [score: 5220.0, median singleton score: 36.0, visited nodes (%): 93.33333587646484, solving time (ms): 693.0, median approximation score: 0.0]
[   12] EDF [score: 5228.0, median singleton score: 41.0, visited nodes (%): 90.0, solving time (ms): 6.0, median approximation score: 1.1187456250190735]
[   12] BNT [score: 5488.0, median singleton score: 49.0, visited nodes (%): 80.0, solving time (ms): 358.0, median approximation score: 1.2299679517745972]
[   12] CTS [score: 18078.0, median singleton score: 151.0, visited nodes (%): 82.0, solving time (ms): 277.0, median approximation score: 3.7965517044067383]
[   12] ANT-e [score: 4923.0, median singleton score: 36.0, visited nodes (%): 91.33333587646484, solving time (ms): 712.0, median approximation score: 0.0]
[   13] EDF [score: 5122.0, median singleton score: 38.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.1066856384277344]
[   13] BNT [score: 5956.0, median singleton score: 44.0, visited nodes (%): 86.0, solving time (ms): 371.0, median approximation score: 1.2034482955932617]
[   13] CTS [score: 18117.0, median singleton score: 144.0, visited nodes (%): 84.0, solving time (ms): 243.0, median approximation score: 3.6243224143981934]
[   13] ANT-e [score: 5007.0, median singleton score: 35.0, visited nodes (%): 92.66666412353516, solving time (ms): 697.0, median approximation score: 0.0]
[   14] EDF [score: 5439.0, median singleton score: 41.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.1111111640930176]
[   14] BNT [score: 5973.0, median singleton score: 48.0, visited nodes (%): 83.33332824707031, solving time (ms): 370.0, median approximation score: 1.2338057160377502]
[   14] CTS [score: 17589.0, median singleton score: 138.0, visited nodes (%): 82.0, solving time (ms): 279.0, median approximation score: 3.7068965435028076]
[   14] ANT-e [score: 4995.0, median singleton score: 38.0, visited nodes (%): 93.33333587646484, solving time (ms): 735.0, median approximation score: 0.0]
[   15] EDF [score: 5250.0, median singleton score: 40.0, visited nodes (%): 92.66666412353516, solving time (ms): 6.0, median approximation score: 1.1111111640930176]
[   15] BNT [score: 5908.0, median singleton score: 45.5, visited nodes (%): 84.0, solving time (ms): 364.0, median approximation score: 1.2076149582862854]
[   15] CTS [score: 17514.0, median singleton score: 144.0, visited nodes (%): 84.66667175292969, solving time (ms): 253.0, median approximation score: 3.683333396911621]
[   15] ANT-e [score: 5051.0, median singleton score: 36.0, visited nodes (%): 92.66666412353516, solving time (ms): 705.0, median approximation score: 0.0]
[   16] EDF [score: 5217.0, median singleton score: 38.0, visited nodes (%): 93.33333587646484, solving time (ms): 6.0, median approximation score: 1.1091269850730896]
[   16] BNT [score: 5488.0, median singleton score: 47.0, visited nodes (%): 81.33333587646484, solving time (ms): 380.0, median approximation score: 1.2025641202926636]
[   16] CTS [score: 17435.0, median singleton score: 140.0, visited nodes (%): 83.33332824707031, solving time (ms): 300.0, median approximation score: 3.861111044883728]
[   16] ANT-e [score: 4858.0, median singleton score: 34.0, visited nodes (%): 94.66666412353516, solving time (ms): 689.0, median approximation score: 0.0]
[   17] EDF [score: 5027.0, median singleton score: 38.0, visited nodes (%): 90.0, solving time (ms): 6.0, median approximation score: 1.115079402923584]
[   17] BNT [score: 5319.0, median singleton score: 43.0, visited nodes (%): 82.66666412353516, solving time (ms): 357.0, median approximation score: 1.2000000476837158]
[   17] CTS [score: 18421.0, median singleton score: 141.0, visited nodes (%): 86.0, solving time (ms): 247.0, median approximation score: 3.7333333492279053]
[   17] ANT-e [score: 4806.0, median singleton score: 34.0, visited nodes (%): 90.0, solving time (ms): 745.0, median approximation score: 0.0]
[   18] EDF [score: 5372.0, median singleton score: 39.0, visited nodes (%): 94.0, solving time (ms): 6.0, median approximation score: 1.0909091234207153]
[   18] BNT [score: 5853.0, median singleton score: 47.0, visited nodes (%): 83.33332824707031, solving time (ms): 382.0, median approximation score: 1.2182539701461792]
[   18] CTS [score: 18370.0, median singleton score: 146.0, visited nodes (%): 82.66666412353516, solving time (ms): 260.0, median approximation score: 3.9201680421829224]
[   18] ANT-e [score: 5152.0, median singleton score: 35.0, visited nodes (%): 94.66666412353516, solving time (ms): 715.0, median approximation score: 0.0]
[   19] EDF [score: 5322.0, median singleton score: 41.0, visited nodes (%): 92.0, solving time (ms): 6.0, median approximation score: 1.1315789222717285]
[   19] BNT [score: 5667.0, median singleton score: 47.0, visited nodes (%): 84.0, solving time (ms): 368.0, median approximation score: 1.2338057160377502]
[   19] CTS [score: 18617.0, median singleton score: 134.0, visited nodes (%): 87.33333587646484, solving time (ms): 259.0, median approximation score: 3.8311195373535156]
[   19] ANT-e [score: 5014.0, median singleton score: 35.0, visited nodes (%): 93.33333587646484, solving time (ms): 639.0, median approximation score: 0.0]
[   20] EDF [score: 5465.0, median singleton score: 42.0, visited nodes (%): 91.33333587646484, solving time (ms): 6.0, median approximation score: 1.1428571939468384]
[   20] BNT [score: 5462.0, median singleton score: 46.0, visited nodes (%): 82.66666412353516, solving time (ms): 361.0, median approximation score: 1.1485294103622437]
[   20] CTS [score: 19036.0, median singleton score: 157.0, visited nodes (%): 82.66666412353516, solving time (ms): 309.0, median approximation score: 3.9695852994918823]
[   20] ANT-e [score: 5158.0, median singleton score: 37.0, visited nodes (%): 91.33333587646484, solving time (ms): 708.0, median approximation score: 0.0]
[   21] EDF [score: 5556.0, median singleton score: 41.0, visited nodes (%): 94.0, solving time (ms): 6.0, median approximation score: 1.123106062412262]
[   21] BNT [score: 5753.0, median singleton score: 48.0, visited nodes (%): 86.0, solving time (ms): 384.0, median approximation score: 1.221875011920929]
[   21] CTS [score: 18033.0, median singleton score: 139.0, visited nodes (%): 82.66666412353516, solving time (ms): 272.0, median approximation score: 3.6668719053268433]
[   21] ANT-e [score: 5156.0, median singleton score: 35.0, visited nodes (%): 94.66666412353516, solving time (ms): 24252.0, median approximation score: 0.0]
[   22] EDF [score: 5473.0, median singleton score: 39.0, visited nodes (%): 94.0, solving time (ms): 7.0, median approximation score: 1.1428571939468384]
[   22] BNT [score: 5700.0, median singleton score: 43.0, visited nodes (%): 88.0, solving time (ms): 384.0, median approximation score: 1.1891891956329346]
[   22] CTS [score: 19661.0, median singleton score: 143.0, visited nodes (%): 89.33332824707031, solving time (ms): 257.0, median approximation score: 4.094117641448975]
[   22] ANT-e [score: 4825.0, median singleton score: 35.0, visited nodes (%): 94.0, solving time (ms): 581.0, median approximation score: 0.0]
